Date,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
2021-01-31,0.03837723187367435,0.038209819180103424,0.11496499230327235,0.06721832459618782,0.009670211181181679,0.09912392086203349,0.16590739808042904,0.13716774610020643,0.05781767622668814,0.19748384396569457,0.0740588356305287
2021-02-28,0.04388527027074071,0.037503350751438645,0.11905698540290827,0.06597551253442135,0.009491416854366767,0.09725847609565219,0.16277445700420193,0.13770770307294367,0.05674867449495037,0.19690860542595445,0.07268954809242155
2021-03-31,0.04235475406656286,0.03614917106234408,0.12114693505891734,0.06381836647826766,0.009181083949805765,0.11509692940155927,0.1574523569631302,0.13618069062872107,0.054893210631522804,0.19347760494399216,0.0702488968151768
2021-04-30,0.04208860146463059,0.03633081229569815,0.13460816226292238,0.059213243789942555,0.025200169721677695,0.12071298102129208,0.14600188593528454,0.13469502276807557,0.05366292000022496,0.1823064526107206,0.06517974812953088
2021-05-31,0.043905215402588786,0.03554269567923236,0.13165940292868536,0.05792874343344434,0.024653507777161684,0.12352491302160293,0.14283469794608106,0.13717430097857194,0.055199721718036554,0.18381098345652855,0.06376581765806655
2021-06-30,0.04552564596071269,0.034697318282053344,0.1311645644409034,0.05655091742982385,0.024067127992575814,0.13388238874913835,0.13943739723860932,0.13921300067736728,0.05388680506443941,0.1793256763974803,0.062249157766896136
2021-07-31,0.04435009148154758,0.03639727235571234,0.1329694613838568,0.05509067051003506,0.023445671239678164,0.13821300811211967,0.13843277312634336,0.14078274716732778,0.05244011839404099,0.17723641424891234,0.06064177198042579
2021-08-31,0.04364890559970869,0.03584390689653395,0.13597942943123476,0.054253100213961854,0.02308921528043775,0.14119764819449288,0.13632811225182112,0.1437552280952471,0.051642845732757806,0.17454180271880992,0.05971980558499416
2021-09-30,0.04321053431064699,0.03548392216254452,0.1346137714165229,0.053681590122270015,0.022857327471869738,0.14231034318582186,0.1374897125872588,0.1448422369993176,0.0536549505410669,0.17276221849897863,0.05909339270370211
2021-10-31,0.042780904708727786,0.03513111598700344,0.13327534637852761,0.05314784989983222,0.027587948440244446,0.14588021391574685,0.1361226929141812,0.14340211334392064,0.05312147518813026,0.1710444946998053,0.05850584452388034
2021-11-30,0.04246508728804638,0.034871770877024706,0.13477858118838298,0.05275550156160964,0.029871389317331222,0.14480329623013452,0.13511780725163947,0.14234348950543738,0.055137325283259334,0.1697818091276877,0.058073942369446706
2021-12-31,0.042157162006131475,0.03461890668754728,0.13377527682296161,0.05237295783620221,0.02965478418205064,0.14866543241007402,0.1341380332408747,0.14128533004198243,0.05468553000039815,0.1709937535114379,0.05765283326033967
2022-01-31,0.041865691067268694,0.03437955458805931,0.13272021553395286,0.052010855776549375,0.02942394311590661,0.15254156310441822,0.13313263399755954,0.14276049086034556,0.05415092868290787,0.1697598966702289,0.05725422660280313
2022-02-28,0.041191315493283545,0.033862232680586364,0.13054523417653233,0.053632967244333404,0.03348743982725656,0.1520749387939158,0.13110071866946757,0.14766689425926366,0.053050909138433355,0.16702949339566475,0.05635785632126263
2022-03-31,0.04075154859550633,0.033583266061164754,0.12946976573346336,0.05296558690427051,0.03321156085702404,0.15062179695300357,0.13214373758280035,0.14857289951333366,0.05261386079259064,0.1655036141458793,0.06056236286096354
2022-04-30,0.04054856756252459,0.033436264946480276,0.12887844615150468,0.0527337452394168,0.03542805725920348,0.1499127696497042,0.13149150782094918,0.14792256426003852,0.054745429191854086,0.16468075827525688,0.06022188964306734
2022-05-31,0.04036957304803099,0.033308876579687285,0.12831390667799467,0.05463645607675255,0.03529308039022237,0.14926652738627436,0.13079187109062962,0.14728390445280043,0.054487321184827395,0.16397825165470348,0.062270231458076836
2022-06-30,0.04018092708586422,0.03325210478597685,0.1279753680121548,0.05435158964520985,0.037198300853990084,0.14881987371789845,0.13011104485582226,0.1467447580661339,0.05664744262958758,0.16333824808533426,0.06138034226202773
2022-07-31,0.03948119670315277,0.03267303631505453,0.12574674215079965,0.05552265919893633,0.036550511388178206,0.1506322112178045,0.132342898794431,0.14642657862275674,0.05566095626439939,0.16049379567636093,0.064469413668126
2022-08-31,0.03923208403427044,0.03241958925497029,0.12485672833269874,0.055028962472780614,0.03631989032799651,0.1518810737974613,0.13146056944295997,0.1477009868076019,0.057579748065324426,0.15945773345400754,0.06406263400992827
2022-09-30,0.03907423616483439,0.03228915103793805,0.12435437499009128,0.056997021227836675,0.036173759490251124,0.1512699896683172,0.1306703579699517,0.1492490841414073,0.05734807950173661,0.15881616510222613,0.06375778070540944
2022-10-31,0.038815566008268895,0.03207539792145699,0.12353115312306372,0.05661970282441156,0.035934290393748944,0.15700626676736923,0.12968761212142052,0.14826106011966436,0.0569684371040998,0.15776480731959863,0.06333570629689729
2022-11-30,0.03875507962387752,0.031978698227729814,0.12310109573007415,0.056531472213309994,0.035878293907671055,0.15671488701786873,0.12941470719964523,0.147936591516957,0.05687966305958064,0.15966792237534203,0.06314158912794383
2022-12-31,0.038509596609059345,0.03170577438995533,0.12454953646417681,0.05835515865323618,0.03565103307269237,0.15795041076393063,0.12852460271183955,0.1469066880768952,0.056519375032689195,0.15858618751181916,0.06274163671370628
2023-01-31,0.03838930629854304,0.03164488248987817,0.12421570082760577,0.05824308580347714,0.03558256418381396,0.1576012083959492,0.1304553461170556,0.14655432058757115,0.05641082786097891,0.15828161793516038,0.06262113949996662
2023-02-28,0.03779121106539954,0.03117047926782311,0.1266890294863487,0.05736993648537059,0.03504912933528255,0.15740652241044578,0.13069019964098194,0.14634174028702499,0.055565146777960144,0.16024424851046898,0.06168235673289374
2023-03-31,0.039614382294005906,0.030919341097420096,0.12996934579900699,0.056907711289496045,0.03476674117756925,0.15613831008339096,0.12963723868566798,0.14706398222246772,0.05511746263489351,0.1586800980195784,0.061185386696503065
2023-04-30,0.03965512628948381,0.030951142110610286,0.12964650435370487,0.056828366144344354,0.03480249930033403,0.15625358495884903,0.12967801272134052,0.14705686821414674,0.05517415178459885,0.15870542732407308,0.06124831679851435
2023-05-31,0.039590673557092074,0.030810352036972046,0.1293905436839061,0.056736001201445854,0.034745933696240544,0.15595437895846043,0.12930720359798942,0.14889898868353468,0.055084475488678016,0.1583326811258158,0.06114876796986503
2023-06-30,0.039421659132294284,0.030722095495070254,0.12911927775327073,0.05658819376969877,0.034697353440591494,0.15573633031813247,0.1290355737202966,0.14853196527362394,0.05500745876709763,0.16007681991204395,0.061063272417879844
2023-07-31,0.039272600417503925,0.030605931026832272,0.1306118768073325,0.05853461090001181,0.034566157975349274,0.15514746983497812,0.12845765643356596,0.14779031341272186,0.05479946800039266,0.1593815314043988,0.06083238378691285
2023-08-31,0.03927967201827581,0.030566425945655926,0.13063539536834018,0.05854515090488092,0.0345723821129623,0.15513039026249245,0.12848078709598032,0.14777190907761592,0.05480933543865983,0.15936521423605102,0.060843337539085364
2023-09-30,0.03915978373030659,0.030508095511817636,0.1303411713897641,0.05843342819129048,0.034506407044399896,0.1548343522833842,0.12821337150106302,0.14964656385438302,0.054704741845669626,0.15892485549131868,0.060727229156602766
2023-10-31,0.03900826254970052,0.030345293990369556,0.12979208516294735,0.058207331385256494,0.03437289120146651,0.15412265321560753,0.12764943351893884,0.14902277915940193,0.05449307246755733,0.16249394041569856,0.06049225693305542
2023-11-30,0.039026686723483285,0.030292691067344765,0.12980861035808225,0.058190046052631644,0.034389126021464066,0.15410398716071405,0.12770972421615787,0.1490483872929964,0.054406159560998014,0.1625037532340515,0.0605208283120761
2023-12-31,0.03878430274773038,0.030175268351899317,0.1292833648020576,0.05796448559634186,0.03425582440919532,0.1556476271890289,0.12712547868982496,0.1484706351768242,0.05419526647862352,0.16381151344910247,0.06028623310937149
2024-01-31,0.038712688733269524,0.030075029074716934,0.12897809419620807,0.057857455967971004,0.03419257208980814,0.15524822174558264,0.12689074542857615,0.14812900340520763,0.05623223235229087,0.16350904056028184,0.060174916446087204
2024-02-29,0.03871787840855454,0.030079060818318123,0.12899538450720585,0.05786521211767581,0.03419715581550924,0.15526903372960646,0.12690775591756556,0.14814886101399483,0.05623977063072125,0.16339690377515048,0.060182983265697945
2024-03-31,0.03857226360481942,0.03001826481741713,0.1286902206174581,0.057748254560081466,0.034128036293183436,0.15495520290983658,0.12665124910408126,0.14784942153541236,0.0561260984264397,0.1651996471178672,0.06006134101340337
2024-04-30,0.038579934208736025,0.030024234345729938,0.12871581236702223,0.057759738562994635,0.03413482310381862,0.15480914868122073,0.12667643537723788,0.14787882334505245,0.05611526575513571,0.1652324992489525,0.06007328500409922
2024-05-31,0.038585910202722895,0.030028885070195657,0.1287357503201706,0.05776868548987295,0.03414011055445313,0.15472268271589043,0.12669605743288984,0.14790172962981474,0.05612395795478826,0.16521364033214841,0.06008259029705316
2024-06-30,0.038591039010686924,0.030032876485302618,0.1287528617719422,0.057776364056807236,0.03414464843032504,0.15465478831644014,0.1267128977703332,0.14792138860804888,0.05608695872822569,0.16523560039554594,0.06009057642634222
2024-07-31,0.03860052317003996,0.03004025738495494,0.12878450416068085,0.057790563214373376,0.034153039841778796,0.15455891313575457,0.1266995687122046,0.14795774186666139,0.05610074269641733,0.1652088014908584,0.06010534432627582
2024-08-31,0.03836083398301653,0.02985372299942716,0.12789643138760043,0.057431713852320425,0.03394096721473191,0.15777574036834352,0.12591283024011007,0.1491603116387157,0.055752386241529915,0.16418294069762457,0.05973212137657989
2024-09-30,0.03828384313258672,0.0297938060663584,0.12755153052123497,0.059433500364089994,0.0338728471125613,0.1574590817567625,0.12566012103455673,0.1488391190519781,0.05564049024802446,0.16385342272531,0.059612237986536906
2024-10-31,0.038205479019273035,0.029732820412787936,0.127246427255976,0.059311844512010825,0.03380351197240328,0.15713677499977569,0.12540290433011933,0.14853445670262871,0.05550481778560287,0.16351802723899975,0.061602935770422564
2024-11-30,0.03821727183822063,0.029741997990897936,0.12728570418998855,0.05933015219618945,0.03381394604381702,0.1570527241722377,0.12544161222710765,0.14853627600019198,0.055521950361444534,0.1634364143381381,0.061621950641766385
2024-12-31,0.038137504033871325,0.031788880495551765,0.12702003108827498,0.059206317193198285,0.033743368943397106,0.15670317892841484,0.12517978814861896,0.14822624830766298,0.055406063908526815,0.16309528679827434,0.061493332154208644
